OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
4/16/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,20.26
4/16/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,20.61
4/16/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,20.66
4/16/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,21.15
4/16/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,21.74
4/16/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,21.3
4/16/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,20.72
4/16/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,21.27
4/16/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,22.02
4/16/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,22.08
4/16/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,22.07
4/16/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,22.22
4/16/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,22.24
4/16/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,22.6
4/16/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,22.39
4/16/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,22.68
4/16/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,22.46
4/16/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,22.49
4/16/2017,1700,1615,PEAKWE,Real Time,Load Zone CPS,22.19
4/16/2017,1700,1630,PEAKWE,Real Time,Load Zone CPS,22.08
4/16/2017,1700,1645,PEAKWE,Real Time,Load Zone CPS,22
4/16/2017,1700,1700,PEAKWE,Real Time,Load Zone CPS,21.41
4/16/2017,1800,1715,PEAKWE,Real Time,Load Zone CPS,21.9
4/16/2017,1800,1730,PEAKWE,Real Time,Load Zone CPS,21.62
4/16/2017,1800,1745,PEAKWE,Real Time,Load Zone CPS,21.35
4/16/2017,1800,1800,PEAKWE,Real Time,Load Zone CPS,20.9
4/16/2017,1900,1815,PEAKWE,Real Time,Load Zone CPS,20.43
4/16/2017,1900,1830,PEAKWE,Real Time,Load Zone CPS,20.21
4/16/2017,1900,1845,PEAKWE,Real Time,Load Zone CPS,20.37
4/16/2017,1900,1900,PEAKWE,Real Time,Load Zone CPS,20.35
4/16/2017,2000,1915,PEAKWE,Real Time,Load Zone CPS,20.38
4/16/2017,2000,1930,PEAKWE,Real Time,Load Zone CPS,20.46
4/16/2017,2000,1945,PEAKWE,Real Time,Load Zone CPS,20.49
4/16/2017,2000,2000,PEAKWE,Real Time,Load Zone CPS,20.56
4/16/2017,2100,2015,PEAKWE,Real Time,Load Zone CPS,20.75
4/16/2017,2100,2030,PEAKWE,Real Time,Load Zone CPS,20.68
4/16/2017,2100,2045,PEAKWE,Real Time,Load Zone CPS,20.53
4/16/2017,2100,2100,PEAKWE,Real Time,Load Zone CPS,20.45
4/16/2017,2200,2115,PEAKWE,Real Time,Load Zone CPS,20.42
4/16/2017,2200,2130,PEAKWE,Real Time,Load Zone CPS,20.49
4/16/2017,2200,2145,PEAKWE,Real Time,Load Zone CPS,20.43
4/16/2017,2200,2200,PEAKWE,Real Time,Load Zone CPS,20.24
4/16/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,20.26
4/16/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,20.16
4/16/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,20.16
4/16/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.13
4/16/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,19.92
4/16/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,19.54
4/16/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,19.06
4/16/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,18.76
4/17/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,18.57
4/17/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,18.72
4/17/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.73
4/17/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,18.56
4/17/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,18.23
4/17/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,17.84
4/17/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,18.2
4/17/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,18.68
4/17/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,18.88
4/17/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,18.8
4/17/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,18.61
4/17/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,18.69
4/17/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.9
4/17/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.23
4/17/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.21
4/17/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,19.57
4/17/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,20.09
4/17/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,20.19
4/17/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,20.04
4/17/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,20.06
4/17/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,19.9
4/17/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,20.12
4/17/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,19.64
4/17/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,19.65
4/17/2017,700,615,PEAKWD,Real Time,Load Zone CPS,19.76
4/17/2017,700,630,PEAKWD,Real Time,Load Zone CPS,19.98
4/17/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.23
4/17/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.47
4/17/2017,800,715,PEAKWD,Real Time,Load Zone CPS,20.53
4/17/2017,800,730,PEAKWD,Real Time,Load Zone CPS,20.59
4/17/2017,800,745,PEAKWD,Real Time,Load Zone CPS,20.56
4/17/2017,800,800,PEAKWD,Real Time,Load Zone CPS,20.6
4/17/2017,900,815,PEAKWD,Real Time,Load Zone CPS,20.68
4/17/2017,900,830,PEAKWD,Real Time,Load Zone CPS,21.15
4/17/2017,900,845,PEAKWD,Real Time,Load Zone CPS,20.95
4/17/2017,900,900,PEAKWD,Real Time,Load Zone CPS,21.01
4/17/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,21.59
4/17/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,23.16
4/17/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,32.51
4/17/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,30.25
4/17/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,28.44
4/17/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,32.27
4/17/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,32.13
4/17/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,27.13
4/17/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,25.17
4/17/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,29.93
4/17/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,31.2
4/17/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,31.11
4/17/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,29.32
4/17/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,29.5
4/17/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,29.45
4/17/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,28.48
4/17/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,25.26
4/17/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,25.34
4/17/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,23.51
4/17/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,23.88
4/17/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,24.39
4/17/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,23.95
4/17/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,23.28
4/17/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,23.14
4/17/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,22.93
4/17/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,22.93
4/17/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,22.85
4/17/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,22.84
4/17/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,22.82
4/17/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,22.63
4/17/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,21.7
4/17/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,21.4
4/17/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,21.08
4/17/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,20.84
4/17/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,20.71
4/17/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,20.43
4/17/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,20
4/17/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,19.76
4/17/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,19.48
4/17/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,19.49
4/17/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,19.45
4/17/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,19.53
4/17/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,19.77
4/17/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,20.29
4/17/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,20.78
4/17/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,20.66
4/17/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,20.5
4/17/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,20.22
4/17/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,20.32
4/17/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,20.37
4/17/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,20.02
4/17/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,19.86
4/17/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,20.17
4/17/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,20.21
4/17/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.58
4/17/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,18.98
4/17/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,18.52
4/17/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,18.5
4/17/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,18.24
4/17/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,18.06
4/18/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,17.64
4/18/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,17.6
4/18/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,17.44
4/18/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,17.22
4/18/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,16.7
4/18/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,16.51
4/18/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,16.61
4/18/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,16.62
4/18/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,16.68
4/18/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,16.61
4/18/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.61
4/18/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.7
4/18/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,17.01
4/18/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,17.1
4/18/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,17.06
4/18/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,17.25
4/18/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,17.39
4/18/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,17.47
4/18/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,17.54
4/18/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,17.74
4/18/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.02
4/18/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,18.42
4/18/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.79
4/18/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.99
4/18/2017,700,615,PEAKWD,Real Time,Load Zone CPS,19.64
4/18/2017,700,630,PEAKWD,Real Time,Load Zone CPS,20.16
4/18/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.4
4/18/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.35
4/18/2017,800,715,PEAKWD,Real Time,Load Zone CPS,20.29
4/18/2017,800,730,PEAKWD,Real Time,Load Zone CPS,19.98
4/18/2017,800,745,PEAKWD,Real Time,Load Zone CPS,19.96
4/18/2017,800,800,PEAKWD,Real Time,Load Zone CPS,20.03
4/18/2017,900,815,PEAKWD,Real Time,Load Zone CPS,20.32
